length_fresh	id_netcolector	species	mean_density	id
3.6	1312	Thunnus alalunga	0.0168195411947605	484
3.6	1289	Thunnus alalunga	0.0108009236500541	510
3.6	1301	Thunnus alalunga	0.0152234676714791	521
3.6	1165	Thunnus alalunga	0.0191362036211603	540
3.6	1171	Thunnus alalunga	0.0337095273233725	546
3.6	1176	Thunnus alalunga	0.0131247622043248	551
3.6	1181	Thunnus alalunga	0.016513451610724	556
3.6	1183	Thunnus alalunga	0.0117588125683834	558
3.6	1189	Thunnus alalunga	0.036460830946377	564
3.6	1194	Thunnus alalunga	0.0167516184037122	569
3.6	1332	Thunnus alalunga	0.0182349082278801	604
3.6	1333	Thunnus alalunga	0.0139911494255118	605
3.6	1341	Thunnus alalunga	0.00876620715153898	613
3.6	1342	Thunnus alalunga	0.0220246503069661	614
3.6	1343	Thunnus alalunga	0.00716189070273157	615
3.6	1344	Thunnus alalunga	0.0269596473949767	616
3.6	4310	Thunnus alalunga	0.00247096614776378	793
3.6	4314	Thunnus alalunga	0.00181093806591815	794
3.6	4322	Thunnus alalunga	0.00284819139846198	796
3.6	4254	Thunnus thynnus	0.00229357798165138	799
3.6	4328	Thunnus thynnus	5.82302405498282	801
3.6	4334	Thunnus thynnus	0.0338218714768884	802
3.6	4362	Thunnus thynnus	0.0205128205128205	808
3.6	4370	Thunnus thynnus	0.168350168350168	810
3.6	4380	Thunnus thynnus	0.00494193229552755	812
3.6	4388	Thunnus alalunga	0.0118976799524093	814
3.6	4388	Thunnus thynnus	0.00594883997620464	814
3.6	4530	Thunnus thynnus	0.0015581177937052	828
3.6	4582	Thunnus thynnus	0.0176678445229682	841
3.6	4642	Thunnus thynnus	0.00242836328314716	856
3.6	4702	Thunnus alalunga	0.00372786579683131	871
3.6	4786	Thunnus thynnus	0.0139308103087996	891
3.6	4792	Thunnus thynnus	0.00447527411053927	892
3.6	4842	Thunnus thynnus	0.00237473284255521	902
3.6	5439	Thunnus thynnus	5.47119723918237	945
3.6	5459	Thunnus thynnus	0.047927150730889	946
3.6	5475	Thunnus alalunga	0.00202922077922078	948
3.6	5564	Thunnus thynnus	0.0944510035419126	959
3.6	5572	Thunnus thynnus	3.55339805825243	960
3.6	5640	Thunnus alalunga	0.00348310693138279	970
3.6	5648	Thunnus thynnus	0.00207125103562552	971
3.6	5692	Thunnus alalunga	0.0103498240529911	977
3.6	5692	Thunnus thynnus	0.242185882839992	977
3.6	5714	Thunnus alalunga	0.00413223140495868	978
3.6	5771	Thunnus thynnus	0.00251572327044025	985
3.6	5993	Thunnus alalunga	0.00174489617867737	1010
3.6	6039	Thunnus alalunga	0.00268672756582483	1016
3.6	6061	Thunnus thynnus	0.0139348545549556	1019
3.6	6373	Thunnus alalunga	0.00328839197632358	1068
3.6	6537	Thunnus thynnus	0.00198098256735341	1097
3.6	6749	Thunnus alalunga	0.00220945647370747	1114
3.6	6753	Thunnus alalunga	0.00238663484486874	1115
3.6	6629	Thunnus thynnus	0.00551876379690949	1117
3.6	6563	Thunnus alalunga	0.00231964741359313	1121
3.6	6870	Thunnus thynnus	0.0612472160356348	1150
3.6	6910	Thunnus thynnus	0.00176273576590869	1160
3.6	6914	Thunnus thynnus	0.662818045755826	1161
3.6	6918	Thunnus alalunga	0.00207125103562552	1162
3.6	6922	Thunnus alalunga	0.00214961306964746	1163
3.6	6934	Thunnus thynnus	0.0890609874152953	1166
3.6	6942	Thunnus thynnus	0.0224260958205912	1168
3.6	6982	Thunnus thynnus	0.392958748221906	1178
3.6	7002	Thunnus thynnus	0.00253871541000254	1183
3.6	7010	Thunnus thynnus	0.0448913629017777	1185
3.6	7110	Thunnus thynnus	0.0013700506918756	1192
3.6	7178	Thunnus thynnus	0.0225563909774436	1209
3.6	7194	Thunnus thynnus	0.156133828996283	1213
3.6	7206	Thunnus thynnus	0.00220409962530306	1216
3.6	7250	Thunnus thynnus	0.00243961941937058	1227
3.6	7286	Thunnus alalunga	0.00235682300259251	1236
3.6	7310	Thunnus alalunga	0.00355998576005696	1242
3.6	7475	Thunnus thynnus	0.00240153698366955	1244
3.6	7479	Thunnus alalunga	0.00203169443315725	1245
3.6	7571	Thunnus alalunga	0.00167897918065816	1268
3.6	7647	Thunnus alalunga	0.0104427736006683	1287
3.6	7733	Thunnus alalunga	0.00658111220796315	1309
3.6	7741	Thunnus alalunga	0.00466417910447761	1311
3.6	7789	Thunnus alalunga	0.00589622641509434	1323
3.6	7789	Thunnus thynnus	0.00147405660377359	1323
3.6	7809	Thunnus thynnus	0.0351656487136776	1328
3.6	7841	Thunnus thynnus	0.18389865140989	1336
3.6	8241	Thunnus thynnus	0.00899205533926665	1340
3.6	8261	Thunnus thynnus	0.00813957526610985	1343
3.6	8265	Thunnus alalunga	0.00234493419176684	1344
3.6	8228	Thunnus thynnus	0.0544497263309407	1350
3.6	8156	Thunnus alalunga	0.0021625624115512	1362
3.6	8111	Thunnus alalunga	0.00213991262308777	1366
3.6	8075	Thunnus alalunga	0.0018320655439769	1370
3.6	8087	Thunnus alalunga	0.00201597945958848	1373
3.6	8095	Thunnus alalunga	0.00240740170097375	1375
3.6	8095	Thunnus thynnus	0.01925921360779	1375
3.6	8071	Thunnus alalunga	0.00341515125021857	1380
3.6	8071	Thunnus thynnus	0.00683030250043714	1380
3.6	8021	Thunnus thynnus	0.00669726572964478	1382
3.6	8039	Thunnus alalunga	0.00349386477345781	1386
3.6	8043	Thunnus thynnus	0.06810504522175	1387
3.6	7989	Thunnus thynnus	0.00512179631640409	1390
3.6	8001	Thunnus thynnus	0.0151182245157129	1393
3.6	8005	Thunnus alalunga	0.00270538176183118	1394
3.6	8013	Thunnus thynnus	0.00881109022556391	1396
3.6	7953	Thunnus thynnus	0.00149944100839207	1398
3.6	7981	Thunnus thynnus	0.00668139543170723	1405
3.6	7865	Thunnus alalunga	0.00305145981837711	1424
3.6	7865	Thunnus thynnus	0.710990137681867	1424
3.7	1238	Thunnus alalunga	0.0769921971858409	453
3.7	1303	Thunnus alalunga	0.00897761146287931	475
3.7	1311	Thunnus alalunga	0.00831915552338904	483
3.7	1312	Thunnus alalunga	0.0336704389640406	484
3.7	1323	Thunnus alalunga	0.00832392514705696	495
3.7	1325	Thunnus alalunga	0.0172287049896938	497
3.7	1298	Thunnus alalunga	0.0357427386629531	518
3.7	1165	Thunnus alalunga	0.0191362036211603	540
3.7	1170	Thunnus alalunga	0.00918200999051836	545
3.7	1183	Thunnus alalunga	0.0117588125683834	558
3.7	1188	Thunnus alalunga	0.0114301719452345	563
3.7	1189	Thunnus alalunga	0.036460830946377	564
3.7	1199	Thunnus thynnus	0.0119737795573826	574
3.7	1200	Thunnus thynnus	0.0152075217862902	575
3.7	1220	Thunnus alalunga	0.0188260326747241	595
3.7	1328	Thunnus thynnus	0.00858478680668166	600
3.7	1330	Thunnus alalunga	0.0270359123836462	602
3.7	4250	Thunnus thynnus	0.00239635753654445	798
3.7	4254	Thunnus thynnus	0.0160550458715596	799
3.7	4328	Thunnus thynnus	3.55841924398625	801
3.7	4334	Thunnus thynnus	0.0338218714768884	802
3.7	4362	Thunnus thynnus	0.0123076923076923	808
3.7	4370	Thunnus thynnus	0.202020202020202	810
3.7	4376	Thunnus thynnus	0.00911161731207289	811
3.7	4380	Thunnus thynnus	0.00494193229552755	812
3.7	4388	Thunnus alalunga	0.00594883997620464	814
3.7	4388	Thunnus thynnus	0.0118976799524093	814
3.7	4578	Thunnus thynnus	0.0020185708518369	840
3.7	4582	Thunnus thynnus	0.0151438667339727	841
3.7	4630	Thunnus thynnus	0.00224820143884892	853
3.7	4702	Thunnus alalunga	0.00186393289841566	871
3.7	4710	Thunnus alalunga	0.0021654395842356	873
3.7	4722	Thunnus alalunga	0.00216169476869866	876
3.7	4738	Thunnus thynnus	0.00296120817293456	880
3.7	4760	Thunnus thynnus	0.00539228902669183	885
3.7	4786	Thunnus thynnus	0.00696540515439981	891
3.7	4792	Thunnus thynnus	0.00671291116580891	892
3.7	5439	Thunnus thynnus	2.87762144942925	945
3.7	5459	Thunnus thynnus	0.124610591900312	946
3.7	5537	Thunnus thynnus	0.00158478605388273	956
3.7	5564	Thunnus thynnus	0.165289256198347	959
3.7	5572	Thunnus thynnus	4.49190938511327	960
3.7	5648	Thunnus thynnus	0.00207125103562552	971
3.7	5692	Thunnus alalunga	0.0165597184847858	977
3.7	5692	Thunnus thynnus	0.461602152763403	977
3.7	5714	Thunnus alalunga	0.00206611570247934	978
3.7	5771	Thunnus thynnus	0.010062893081761	985
3.7	5801	Thunnus alalunga	0.012701100762066	988
3.7	5875	Thunnus thynnus	0.00365697568111172	996
3.7	5074	Thunnus thynnus	0.02356780275562	1007
3.7	6015	Thunnus thynnus	0.00223264121455682	1013
3.7	6031	Thunnus alalunga	0.00149231457991345	1015
3.7	6039	Thunnus alalunga	0.00268672756582483	1016
3.7	6061	Thunnus thynnus	0.0226441386518028	1019
3.7	5139	Thunnus alalunga	0.00285306704707561	1032
3.7	5147	Thunnus alalunga	0.00381242851696531	1033
3.7	5147	Thunnus thynnus	0.0012708095056551	1033
3.7	5301	Thunnus alalunga	0.00167000668002672	1056
3.7	6749	Thunnus alalunga	0.00220945647370747	1114
3.7	6753	Thunnus alalunga	0.00238663484486874	1115
3.7	6625	Thunnus alalunga	0.00261917234154007	1116
3.7	6625	Thunnus thynnus	0.00261917234154007	1116
3.7	6629	Thunnus thynnus	0.00275938189845475	1117
3.7	6656	Thunnus thynnus	0.0061143381228982	1140
3.7	6664	Thunnus alalunga	0.00451875282422051	1142
3.7	6672	Thunnus thynnus	0.00730460189919649	1144
3.7	6870	Thunnus thynnus	0.022271714922049	1150
3.7	6910	Thunnus thynnus	0.00881367882954345	1160
3.7	6914	Thunnus thynnus	0.566602522984819	1161
3.7	6934	Thunnus thynnus	0.154888673765731	1166
3.7	6938	Thunnus thynnus	0.00168548794876117	1167
3.7	6942	Thunnus thynnus	0.0652395514780836	1168
3.7	6962	Thunnus thynnus	0.00211595429538722	1173
3.7	6978	Thunnus thynnus	0.00192122958693564	1177
3.7	6982	Thunnus thynnus	0.293385490753912	1178
3.7	6986	Thunnus thynnus	0.00448430493273543	1179
3.7	6998	Thunnus thynnus	0.00360100828231905	1182
3.7	7010	Thunnus alalunga	0.00359130903214222	1185
3.7	7010	Thunnus thynnus	0.0448913629017777	1185
3.7	7026	Thunnus alalunga	0.00256344527044348	1189
3.7	7026	Thunnus thynnus	0.00256344527044348	1189
3.7	7126	Thunnus alalunga	0.00173280194073817	1196
3.7	7162	Thunnus thynnus	0.00243724104313917	1205
3.7	7170	Thunnus alalunga	0.00263435194942044	1207
3.7	7178	Thunnus thynnus	0.0225563909774436	1209
3.7	7190	Thunnus thynnus	0.00288683602771363	1212
3.7	7194	Thunnus thynnus	0.223048327137546	1213
3.7	7198	Thunnus thynnus	0.0140482322641068	1214
3.7	7214	Thunnus alalunga	0.00191350937619594	1218
3.7	7214	Thunnus thynnus	0.00191350937619594	1218
3.7	7262	Thunnus alalunga	0.00240963855421687	1230
3.7	7266	Thunnus thynnus	0.00285143997718848	1231
3.7	7270	Thunnus alalunga	0.00294031167303734	1232
3.7	7274	Thunnus alalunga	0.00261780104712042	1233
3.7	7286	Thunnus alalunga	0.00707046900777752	1236
3.7	7479	Thunnus alalunga	0.00203169443315725	1245
3.7	7647	Thunnus alalunga	0.006265664160401	1287
3.7	7699	Thunnus thynnus	0.00177273533061514	1300
3.7	7725	Thunnus thynnus	0.265948493519609	1307
3.7	7729	Thunnus thynnus	0.00318928400574071	1308
3.7	7741	Thunnus alalunga	0.00233208955223881	1311
3.7	7745	Thunnus alalunga	0.0133613284978049	1312
3.7	7749	Thunnus alalunga	0.00191717791411043	1313
3.7	7753	Thunnus alalunga	0.00194893782888326	1314
3.7	7789	Thunnus alalunga	0.0132665094339623	1323
3.7	7789	Thunnus thynnus	0.00147405660377359	1323
3.7	7809	Thunnus thynnus	0.0388672959466963	1328
3.7	7829	Thunnus thynnus	0.00413821642871922	1333
3.7	7841	Thunnus thynnus	0.44953003677973	1336
3.7	7845	Thunnus thynnus	0.00174489617867737	1337
3.7	8241	Thunnus thynnus	0.0305729881535066	1340
3.7	8261	Thunnus thynnus	0.0108527670214798	1343
3.7	8265	Thunnus alalunga	0.00703480257530053	1344
3.7	8216	Thunnus thynnus	0.00160056134887628	1348
3.7	8228	Thunnus thynnus	0.191757731861139	1350
3.7	8186	Thunnus alalunga	0.0021082315479142	1355
3.7	8138	Thunnus alalunga	0.00196210777465585	1359
3.7	8156	Thunnus alalunga	0.0021625624115512	1362
3.7	8103	Thunnus thynnus	0.00423165071616457	1364
3.7	8111	Thunnus thynnus	0.00213991262308777	1366
3.7	8095	Thunnus thynnus	0.0385184272155799	1375
3.7	8055	Thunnus thynnus	0.00194585843490714	1376
3.7	8059	Thunnus thynnus	0.00202031303538295	1377
3.7	8063	Thunnus alalunga	0.0023757573914564	1378
3.7	8063	Thunnus thynnus	0.0023757573914564	1378
3.7	8071	Thunnus alalunga	0.00341515125021857	1380
3.7	8071	Thunnus thynnus	0.00853787812554642	1380
3.7	8021	Thunnus thynnus	0.0178593752790527	1382
3.7	8039	Thunnus alalunga	0.00349386477345781	1386
3.7	8043	Thunnus thynnus	0.110440613873108	1387
3.7	8047	Thunnus alalunga	0.00634461942434845	1388
3.7	8047	Thunnus thynnus	0.00634461942434845	1388
3.7	7989	Thunnus thynnus	0.00256089815820204	1390
3.7	7993	Thunnus thynnus	0.0039324252052726	1391
3.7	8001	Thunnus thynnus	0.0277167449454736	1393
3.7	8005	Thunnus thynnus	0.00270538176183118	1394
3.7	8009	Thunnus thynnus	0.00234844983523276	1395
3.7	8013	Thunnus thynnus	0.00587406015037594	1396
3.7	7981	Thunnus alalunga	0.00222713181056908	1405
3.7	7981	Thunnus thynnus	0.00445426362113815	1405
3.7	7941	Thunnus thynnus	0.00575653097627695	1407
3.7	7901	Thunnus thynnus	0.0107863384551662	1420
3.7	7905	Thunnus thynnus	0.00683030250043714	1421
3.7	7865	Thunnus thynnus	1.38536275754321	1424
3.7	7869	Thunnus alalunga	0.00316447684868737	1425
3.7	7869	Thunnus thynnus	0.00316447684868737	1425
3.7	7857	Thunnus thynnus	0.00228229631874733	1429
3.8	195	Thunnus alalunga	0.00673029056567975	9
3.8	229	Thunnus alalunga	0.0373759967995565	43
3.8	250	Thunnus alalunga	0.0788684563353873	62
3.8	255	Thunnus alalunga	0.0107608963752627	67
3.8	260	Thunnus alalunga	0.0878863095156068	72
3.8	262	Thunnus alalunga	0.0325203028858122	73
3.8	264	Thunnus alalunga	0.0166459839726131	75
3.8	266	Thunnus alalunga	0.00769726822822216	77
3.8	316	Thunnus alalunga	0.0269930631582895	127
3.8	318	Thunnus alalunga	0.0561685234032858	129
3.8	319	Thunnus alalunga	0.0433351658539663	130
3.8	322	Thunnus alalunga	0.0714507582930499	133
3.8	322	Thunnus thynnus	0.0178099020451517	133
3.8	324	Thunnus alalunga	0.00918200999051836	135
3.8	328	Thunnus alalunga	0.00910142541808721	138
3.8	329	Thunnus alalunga	0.0184199882077437	139
3.8	501	Thunnus alalunga	0.00669305856226704	159
3.8	520	Thunnus alalunga	0.00736161939282846	163
3.8	942	Thunnus alalunga	0.008151015854742	175
3.8	533	Thunnus alalunga	0.0602216500491505	185
3.8	534	Thunnus alalunga	0.0147892627458608	193
3.8	523	Thunnus alalunga	0.00760852474512245	198
3.8	525	Thunnus thynnus	0.0081555945745957	213
3.8	528	Thunnus alalunga	0.0344371346152832	237
3.8	508	Thunnus alalunga	0.00753742424834025	238
3.8	529	Thunnus alalunga	0.0079632451563622	244
3.8	788	Thunnus thynnus	0.0616997647390793	258
3.8	765	Thunnus alalunga	0.00564833002095241	260
3.8	793	Thunnus alalunga	0.0124495017655439	276
3.8	811	Thunnus thynnus	0.723695181707691	294
3.8	812	Thunnus alalunga	0.0120266791546663	295
3.8	813	Thunnus alalunga	0.0133173847000861	296
3.8	834	Thunnus alalunga	0.0108089648650502	317
3.8	839	Thunnus alalunga	0.0361281563277389	322
3.8	845	Thunnus alalunga	0.00851930004987666	327
3.8	850	Thunnus alalunga	0.0514940545654578	332
3.8	855	Thunnus alalunga	0.0199103687397745	337
3.8	858	Thunnus thynnus	0.00804710617362113	340
3.8	860	Thunnus alalunga	0.0148118948539538	342
3.8	864	Thunnus alalunga	0.0220469471127143	346
3.8	870	Thunnus alalunga	0.0362559675106867	352
3.8	872	Thunnus alalunga	0.0508054527268185	354
3.8	873	Thunnus alalunga	0.00726946992582294	355
3.8	874	Thunnus alalunga	0.0071689634928309	356
3.8	886	Thunnus thynnus	0.438742493266644	368
3.8	888	Thunnus alalunga	0.049546388285078	370
3.8	897	Thunnus alalunga	0.00754525861328861	379
3.8	901	Thunnus alalunga	0.0349511259770566	383
3.8	902	Thunnus alalunga	0.00766475936050261	384
3.8	904	Thunnus alalunga	0.097835763214864	386
3.8	905	Thunnus alalunga	0.0182693268845453	387
3.8	906	Thunnus alalunga	0.0222269600345908	388
3.8	907	Thunnus alalunga	0.01656999189361	389
3.8	908	Thunnus alalunga	0.00865644632614546	390
3.8	909	Thunnus alalunga	0.0103763576672344	391
3.8	910	Thunnus alalunga	0.00996335284808669	392
3.8	911	Thunnus alalunga	0.0421198761152539	393
3.8	912	Thunnus alalunga	0.120705263189837	394
3.8	914	Thunnus alalunga	0.0270601438098845	396
3.8	917	Thunnus alalunga	0.00743323064763845	399
3.8	918	Thunnus alalunga	0.0131129081449466	400
3.8	923	Thunnus alalunga	0.268691801162764	405
3.8	925	Thunnus alalunga	0.0358088560126214	407
3.8	927	Thunnus alalunga	0.0475322887004095	409
3.8	928	Thunnus alalunga	0.0391129086447514	410
3.8	929	Thunnus alalunga	0.161439390940573	411
3.8	930	Thunnus alalunga	0.0492244190873231	412
3.8	949	Thunnus alalunga	0.0113853546138185	424
3.8	961	Thunnus alalunga	0.0676629934332981	436
3.8	1226	Thunnus alalunga	0.00808294684598615	441
3.8	1238	Thunnus alalunga	0.0384143653913359	453
3.8	1240	Thunnus alalunga	0.00938985587257766	455
3.8	1242	Thunnus alalunga	0.00806050911650467	457
3.8	1243	Thunnus alalunga	0.0229652851050847	458
3.8	1244	Thunnus alalunga	0.216050669840578	459
3.8	1252	Thunnus alalunga	0.0171069037103385	467
3.8	1254	Thunnus alalunga	0.0102808378518485	469
3.8	1258	Thunnus alalunga	0.0190858912562621	473
3.8	1303	Thunnus alalunga	0.0179641583711689	475
3.8	1304	Thunnus alalunga	0.0493499074190544	476
3.8	1307	Thunnus alalunga	0.00818779021596049	479
3.8	1310	Thunnus alalunga	0.00915884058203037	482
3.8	1311	Thunnus alalunga	0.0500301332302513	483
3.8	1312	Thunnus alalunga	0.0252410677686487	484
3.8	1313	Thunnus alalunga	0.0170166769765731	485
3.8	1315	Thunnus alalunga	0.0082906521741993	487
3.8	1320	Thunnus alalunga	0.0234348247705212	492
3.8	1321	Thunnus alalunga	0.00899429645304671	493
3.8	1322	Thunnus alalunga	0.00870314829975142	494
3.8	1325	Thunnus alalunga	0.0258553921766533	497
3.8	1285	Thunnus alalunga	0.00969716574670267	506
3.8	1287	Thunnus alalunga	0.00829538916089072	508
3.8	1289	Thunnus alalunga	0.0649997671713673	510
3.8	1290	Thunnus alalunga	0.044611242754854	511
3.8	1296	Thunnus thynnus	0.0289871084602929	516
3.8	1297	Thunnus alalunga	0.00880341526548883	517
3.8	1298	Thunnus alalunga	0.0178537042934396	518
3.8	1299	Thunnus alalunga	0.0724762058887346	519
3.8	1301	Thunnus alalunga	0.0152234676714791	521
3.8	1302	Thunnus alalunga	0.0388252727608031	522
3.8	1154	Thunnus thynnus	0.0154011052140407	529
3.8	1157	Thunnus thynnus	0.025986513438223	532
3.8	1159	Thunnus alalunga	0.0149337789184198	534
3.8	1160	Thunnus alalunga	0.0152554599732337	535
3.8	1169	Thunnus alalunga	0.00923457221615407	544
3.8	1177	Thunnus alalunga	0.00640374967855682	552
3.8	1189	Thunnus alalunga	0.0121372743428592	564
3.8	1193	Thunnus thynnus	0.0191825568742864	568
3.8	1194	Thunnus thynnus	0.00837192392089876	569
3.8	1201	Thunnus alalunga	0.037666900833146	576
3.8	1204	Thunnus alalunga	0.0684561481102591	579
3.8	1330	Thunnus alalunga	0.00900298253799529	602
3.8	1331	Thunnus alalunga	0.00697941735302038	603
3.8	1344	Thunnus alalunga	0.0269596473949767	616
3.8	1345	Thunnus alalunga	0.00931156669534043	617
3.8	1347	Thunnus alalunga	0.00892792585732081	619
3.8	972	Thunnus alalunga	0.00926994930438529	630
3.8	995	Thunnus alalunga	0.016665091026481	653
3.8	1006	Thunnus alalunga	0.0105039793276668	664
3.8	1014	Thunnus alalunga	0.0464153910762796	672
3.8	1021	Thunnus alalunga	0.01656999189361	679
3.8	1022	Thunnus alalunga	0.00841072334787471	680
3.8	1030	Thunnus alalunga	0.010208549350271	688
3.8	1036	Thunnus alalunga	0.0323933261306943	694
3.8	1048	Thunnus thynnus	0.0523449740849531	706
3.8	1050	Thunnus alalunga	0.00884094058501329	708
3.8	1057	Thunnus alalunga	0.0168098042351818	715
3.8	1058	Thunnus alalunga	0.00917620665552154	716
3.8	1059	Thunnus alalunga	0.0156924158452565	717
3.8	1064	Thunnus alalunga	0.126912837458796	722
3.8	1067	Thunnus alalunga	0.0403914753738852	725
3.8	1068	Thunnus alalunga	0.0574924663729091	726
3.8	1070	Thunnus alalunga	0.0107928943905154	728
3.8	1073	Thunnus alalunga	0.0241293964495177	731
3.8	1082	Thunnus thynnus	0.0640911391251599	740
3.8	1083	Thunnus alalunga	0.0109475209111159	741
3.8	1084	Thunnus alalunga	0.0468648665111496	742
3.8	1087	Thunnus alalunga	0.114696659465821	745
3.8	1090	Thunnus alalunga	0.0109889512709777	748
3.8	1100	Thunnus alalunga	0.021980191719238	758
3.8	1101	Thunnus alalunga	0.0238911583135128	759
3.8	1110	Thunnus alalunga	0.0382373158177393	768
3.8	1111	Thunnus alalunga	0.00948803790339095	769
3.8	1115	Thunnus alalunga	0.00734671880220647	773
3.8	1128	Thunnus alalunga	0.00790256275154313	786
3.8	4254	Thunnus thynnus	0.00688073394495413	799
3.8	4328	Thunnus thynnus	0.891752577319588	801
3.8	4334	Thunnus thynnus	0.0473506200676437	802
3.8	4342	Thunnus thynnus	0.00212539851222104	803
3.8	4362	Thunnus thynnus	0.0246153846153846	808
3.8	4366	Thunnus thynnus	0.00182348650619985	809
3.8	4370	Thunnus thynnus	0.471380471380471	810
3.8	4376	Thunnus thynnus	0.0159453302961276	811
3.8	4380	Thunnus thynnus	0.00741289844329133	812
3.8	4388	Thunnus alalunga	0.00297441998810232	814
3.8	4486	Thunnus thynnus	0.00564015792442188	817
3.8	4582	Thunnus thynnus	0.0126198889449773	841
3.8	4586	Thunnus thynnus	0.00546448087431694	842
3.8	4698	Thunnus thynnus	0.00254258835494533	870
3.8	4710	Thunnus alalunga	0.0021654395842356	873
3.8	4738	Thunnus thynnus	0.00296120817293456	880
3.8	4750	Thunnus alalunga	0.00212134068731438	883
3.8	4786	Thunnus thynnus	0.0208962154631994	891
3.8	4792	Thunnus thynnus	0.0134258223316178	892
3.8	4888	Thunnus thynnus	0.00821018062397373	920
3.8	5035	Thunnus thynnus	0.00237925291458482	938
3.8	5439	Thunnus thynnus	2.58826652508628	945
3.8	5459	Thunnus thynnus	0.0215672178289001	946
3.8	5564	Thunnus thynnus	0.358126721763085	959
